numUniqueEditors,numEdits,connectivity,numAnonEdits,numRegisteredEdits,numExternalLinks,numReverts,numBrokenLinks,numInnerLinks,articleLength,flesch,kincaid,infoNoise,diversity,numImages,adminShare,age,medianRevertTime,id,lang,name,authority,completeness,complexity,informativeness,consistency,volatility,currency,informativeness2,infoNoise2,,
230,446,12320,125,321,71,40,30,448,37623,71,-1,0.885655051,0.515695067,14,0.002242152466368,5951,1,129073,pt,Ácido acetilsalicílico          ,1450.5,7715.8,71,4.42197599050004,2975.50134529148,1,49,4.42197599050004,0.885655051431305,,
60,77,10826,23,54,23,8,4,73,2974,81,-1,0.891728312,0.779220779,7,0,5327,26,139606,pt,Ácido hialurónico          ,1127,625.6,81,2.16750451969013,2663.5,26,81,2.16750451969013,0.89172831203766,,
128,208,10543,81,127,13,12,2,86,6923,17,-1,0.881843132,0.615384615,9,0.019230769230769,5610,20,564624,it,Acido ialuronico          ,1156.6,1419.8,17,2.85987510972344,2805.01153846154,20,20,2.86141812995811,0.88441483198146,,
15,27,5286,2,25,44,1,10,103,8839,83,-1,0.88754384,0.555555556,5,0,4060,77,149558,pt,Ácido perfluorooctanoico          ,549,1813,83,1.6991929705472,2030,77,24,1.6991929705472,0.887543839800883,,
37,79,8974,11,68,63,1,6,55,6009,-3,-1,0.8740223,0.46835443,6,0.037974683544304,3448,48,575728,it,Acido perfluoroottanoico          ,942.2,1226.2,-3,2.04340072170226,1724.02278481013,48,77,2.04340072170226,0.874022299883508,,
100,163,10335,54,109,9,5,40,392,9706,36,-1,0.864207707,0.613496933,7,0.006134969325153,5835,41,549976,it,Acido valproico          ,1111.1,2114,36,2.25042646443475,2917.50368098159,41,121,2.25042646443475,0.864207706573254,,
45,60,10443,17,43,8,0,2,65,2141,58,-1,0.887902849,0.75,6,0,5880,0,444788,fr,Acidocétose diabétique          ,1074.6,455,58,1.88274170948155,2940,0,385,1.88274170948155,0.887902849135918,,
292,511,11987,193,318,153,54,12,179,43970,8,-1,0.874891972,0.571428571,10,0.003913894324853,5268,0,560453,it,Acne           ,1476.5,8870.4,8,3.18207804022223,2634.00234833659,0,49,3.18206094960736,0.874863487440845,,
2859,7661,12471,2133,5528,503,978,1,768,60910,37,15.6,0.885207683,0.373188879,58,0.167993734499413,6826,1,7001,en,Acne           ,4724.5,12489.6,37,17.7072112828386,3413.1007962407,1,21,17.707207413353,0.885201234324732,,
334,564,12035,246,318,150,106,58,312,25694,84,-1,0.89308788,0.592198582,12,0.015957446808511,5937,1,123482,pt,Acne           ,1525.9,5286.8,84,3.78053357932724,2968.50957446809,1,135,3.78053357932724,0.893087880439013,,
45,85,10912,6,79,47,3,5,51,6940,-1,-1,0.845677233,0.529411765,6,0,5058,38.5,413044,ca,Acne           ,1136.6,1410.4,-1,1.98975928123411,2529,38.5,149,1.98975928123411,0.845677233429395,,
384,686,10924,193,493,99,62,5,183,30889,49,-1,0.875198291,0.559766764,8,0.032069970845481,6168,8,443455,fr,Acné           ,1432.7,6253,49,2.58925891608314,3084.01924198251,8,39,2.58934727052413,0.875345548055288,,
125,243,9970,46,197,22,15,2,83,11340,57,-1,0.895590829,0.514403292,1,0,4759,16,521654,de,Acne inversa          ,1108.4,2302,57,0.528712522045855,2379.5,16,117,0.52832425660131,0.89494371984992,,
44,50,9931,13,37,4,1,4,16,2239,78,-1,0.894595802,0.88,2,0.02,5501,2,142908,pt,Acondroplasia           ,1019.3,455.8,78,0.608757481018312,2750.512,2,448,0.608757481018312,0.894595801697186,,
96,129,9814,50,79,20,8,0,75,2595,11,-1,0.862427746,0.744186047,7,0.007751937984496,4873,39,567704,it,Acondroplasia           ,1050.7,549,11,2.17094501949187,2436.50465116279,39,313,2.17094501949187,0.86242774566474,,
21,32,9718,0,32,34,1,0,27,721,-1,-1,0.844660194,0.65625,5,0,4474,50,417046,ca,Acondroplàsia           ,992.4,155,-1,1.61304611650485,2237,50,374,1.61304611650485,0.844660194174757,,
416,863,11026,336,527,74,44,2,194,16101,54,-1,0.880628532,0.482039397,6,0.003476245654693,6204,3,430267,fr,Acouphène           ,1506.3,3298.6,54,2.03915348096312,3102.00208574739,3,24,2.03927150716062,0.880825242718447,,
11,16,715,7,9,1,2,1,18,1503,70,-1,0.874251497,0.6875,9,0,1006,1,470610,fr,Acqua Tofana          ,79.4,308.2,70,2.81205089820359,503,1,11,2.81205089820359,0.874251497005988,,
40,54,9499,14,40,5,1,0,42,3725,-1,-1,0.873288591,0.740740741,4,0,5206,11,576730,it,Acqua tofana          ,976.8,761.8,-1,1.27952870991797,2603,11,65,1.27952870991797,0.873288590604027,,
94,181,11896,33,148,41,2,1,99,9068,-7,-1,0.875055139,0.519337017,8,0.011049723756906,5323,24,558667,it,Acromegalia           ,1274.8,1853.6,-7,2.61343087342534,2661.50662983425,24,26,2.61353006518752,0.875220458553792,,
58,78,11893,23,55,19,3,2,37,2459,93,-1,0.894265962,0.743589744,3,0,5378,30,134121,pt,Acromegalia           ,1231.3,507.4,93,0.990405730910001,2689,30,280,0.990405730910001,0.894265961773078,,
18,87,10030,12,75,102,6,0,28,1010,-1,-1,0.858415842,0.206896552,15,0.03448275862069,4152,39,413045,ca,Acromegàlia           ,1056.1,213.2,-1,4.89091157391601,2076.02068965517,39,265,4.89091157391601,0.858415841584158,,
242,415,10715,139,276,36,17,6,78,14708,40,-1,0.884076693,0.58313253,11,0.004819277108434,5858,1,444789,fr,Acromégalie           ,1270.6,2975.2,40,3.48056649770144,2929.00289156626,1,35,3.48056649770144,0.884076692956214,,
799,1446,12447,529,917,110,91,0,210,20630,36,14.8,0.883713039,0.552558783,35,0.163900414937759,6849,4,41977,en,Acromegaly           ,1940.5,4210,36,10.6986925538484,3424.59834024896,4,26,10.6986925538484,0.883713039263209,,
12,36,1013,0,36,15,2,6,49,3854,-1,-1,0.858069538,0.333333333,5,0,1951,1,405059,ca,Acropàquia           ,117.5,792.8,-1,1.81484172288531,975.5,1,81,1.81484172288531,0.85806953814219,,
221,433,12084,147,286,29,52,0,90,22334,-17,-1,0.89074953,0.51039261,6,0.006928406466513,5774,0.5,553474,it,Acufene           ,1418.6,4502.8,-17,2.02821415209901,2887.00415704388,0.5,50,2.02823514884967,0.890784524449221,,
84,176,10919,35,141,313,12,6,141,23494,80,-1,0.890738061,0.477272727,2,0.011363636363636,5426,0,130596,pt,Acufeno           ,1231.2,4757.6,80,0.848079200105249,2713.00681818182,0,118,0.848079200105249,0.890738060781476,,
27,29,9391,7,22,2,1,4,22,1639,91,-1,0.882245272,0.931034483,2,0,5455,1,141140,pt,Acuidade visual          ,954.6,338.2,91,0.570726473249037,2727.5,1,354,0.570726473249037,0.882245271507017,,
111,166,10352,50,116,7,7,1,46,6972,45,-1,0.883534137,0.668674699,5,0,5873,10,466911,fr,Acuité visuelle          ,1115.7,1413.2,45,1.6289156626506,2936.5,10,396,1.6289156626506,0.883534136546185,,
458,1129,10919,260,869,97,56,19,300,43667,44,-1,0.888130625,0.405668733,15,0.00088573959256,5944,0,432190,fr,Acupuncture           ,1584.4,8861,44,4.78947713493881,2972.00053144375,0,53,4.78947713493881,0.888130624957061,,
2060,10505,12173,1392,9113,695,794,2,677,73761,41,16.2,0.890999309,0.196097097,91,0.117658257972394,7145,1,7282,en,Acupuncture           ,5297.2,15023.8,41,27.7169413271742,3572.57059495478,1,22,27.7169348125693,0.890988450902782,,
45,121,10370,9,112,42,5,5,31,4199,-1,-1,0.872112408,0.371900826,5,0.016528925619835,4863,0,404843,ca,Acupuntura           ,1093.1,854.2,-1,1.80012694876191,2431.50991735537,0,49,1.80012694876191,0.872112407716123,,
268,757,12132,226,531,81,96,7,355,28986,77,-1,0.870834196,0.354029062,30,0.003963011889036,5858,45,123724,pt,Acupuntura           ,1561.5,5942,77,9.31008308023889,2929.00237780713,45,159,9.31008308023889,0.870834195818671,,
483,1174,12329,273,901,230,113,1,323,32967,25,19,0.87690721,0.411413969,62,0.326235093696763,6663,4,18168,en,Acute myeloid leukemia         ,1788.9,6723,25,18.879295944543,3331.69574105622,4,14,18.879295944543,0.876907210240544,,
1353,2559,12353,940,1619,142,216,1,418,28540,42,15.7,0.884548003,0.528722157,55,0.142243063696757,6731,1,21319,en,Acute radiation syndrome         ,2460.8,5875.6,42,16.7134955074263,3365.58534583822,1,25,16.7134955074263,0.884548002803083,,
112,268,11516,58,210,23,7,11,117,39787,14,-1,0.874180009,0.417910448,10,0,5360,6,577360,it,Acutezza visiva          ,1266.9,8008.6,14,3.27376173647059,2680,6,77,3.27370375645629,0.874083375188348,,
1,19,129,0,19,278,0,12,273,24702,57,-1,0.894057161,0.052631579,8,0,209,0,129874,pt,Adderall           ,74.4,5054.4,57,2.90485534944965,104.5,0,57,2.90469931630495,0.893797106122285,,
5,10,571,1,9,3,0,3,11,1437,-1,-1,0.895615866,0.5,2,0,522,0,483150,id,Adderall           ,61.8,293,-1,0.837369519832985,261,0,318,0.837369519832985,0.895615866388309,,
2214,4574,12071,1923,2651,411,539,31,1343,14807,-1,25,0.882352941,0.484040227,14,0.094446873633581,6197,4,25388,en,Adderall           ,3458.3,3511,-1,4.43898762828262,3098.55666812418,4,15,4.43898762828262,0.882352941176471,,
66,84,10391,35,49,4,9,0,15,1548,23,-1,0.891472868,0.785714286,5,0.035714285714286,4630,6,436429,fr,Adderall           ,1084.5,315.6,23,1.56345514950166,2315.02142857143,6,324,1.56345514950166,0.891472868217054,,
4,5,55,0,5,0,2,0,5,838,54,-1,0.914081146,0.8,0,0,3438,18,514102,de,Adderall           ,47.8,169.6,54,0.068448687350835,1719,18,17,0.050442208641349,0.884070347735582,,
32,60,1620,27,33,2,11,0,22,1472,31,-1,0.886548913,0.533333333,4,0.016666666666667,1317,108,553561,it,Adderall           ,192.8,303.2,31,1.41192934782609,658.51,108,48,1.41192934782609,0.886548913043478,,
28,35,10359,9,26,0,2,3,10,554,84,-1,0.877256318,0.8,1,0,5056,178,162078,tr,Adderall           ,1053.5,116,84,0.346353790613718,2528,178,359,0.346353790613718,0.877256317689531,,
98,230,12238,18,212,13,10,7,118,32875,-1,-1,0.862205323,0.426086957,7,0.004347826086957,7348,0,405352,ca,Addicció           ,1319.8,6625,-1,2.36167102000331,3674.00260869565,0,24,2.36167102000331,0.862205323193916,,
2261,4627,12428,1629,2998,376,683,3,600,48948,17,21.3,0.886226199,0.488653555,16,0.126431813269937,7156,3,17435,en,Addiction           ,3526.1,10030.8,17,5.03854358640748,3578.07585908796,3,17,5.03854358640748,0.886226199231838,,
485,982,11012,342,640,43,87,4,420,33207,46,-1,0.894269281,0.49389002,11,0.005091649694501,5960,8,429661,fr,Addiction           ,1561.7,6811,46,3.54022755612406,2980.00305498982,8,25,3.54022755612406,0.894269280573373,,
44,66,10880,13,53,6,1,1,17,1606,54,-1,0.860523039,0.666666667,3,0,5305,41,162684,tr,Addison hastalığı          ,1119.4,328.4,54,1.01631382316314,2652.5,41,250,1.01535114978247,0.858918582970789,,
950,1864,12390,705,1159,116,256,0,274,18912,34,16.7,0.882244078,0.509656652,52,0.216201716738197,6410,0,18171,en,Addison's disease          ,2158.7,3892,34,15.8235524552842,3205.12972103004,0,22,15.8235524552842,0.882244077834179,,
84,183,10884,83,100,23,3,6,102,9753,22,-1,0.8859838,0.459016393,10,0.010928961748634,6343,8,434766,fr,Adénopathie           ,1173,1993.8,22,3.2561804438483,3171.50655737705,8,120,3.2561804438483,0.885983799856454,,
116,207,12251,49,158,8,10,36,211,8678,77,-1,0.858838442,0.560386473,3,0.004830917874396,5204,6,155915,tr,Âdet           ,1319.9,1834.4,77,1.07907118116443,2602.00289855072,6,18,1.07907118116443,0.858838442037336,,
30,66,10720,2,64,46,3,1,21,1514,-1,-1,0.842800528,0.454545455,9,0,4490,0,404246,ca,Administració d'Aliments i Fàrmacs        ,1108.1,311.6,-1,2.93295304431368,2245,0,104,2.93295304431368,0.842800528401585,,
27,37,10475,2,35,20,1,51,216,665,-1,-1,0.890225564,0.72972973,7,0.027027027027027,4462,0,485488,id,Adrenalin           ,1068.5,239.8,-1,2.19629750050803,2231.01621621622,0,1230,2.19629750050803,0.890225563909774,,
449,850,12020,225,625,36,71,6,260,22980,56,-1,0.889991297,0.528235294,13,0.008235294117647,6843,3,501535,de,Adrenalin           ,1597.8,4702.4,56,4.1170536015973,3421.50494117647,3,92,4.11752008023372,0.890768761173854,,
97,155,12076,43,112,11,9,34,130,1586,76,-1,0.854350567,0.625806452,5,0,5656,13.5,161580,tr,Adrenalin           ,1282.7,382.8,76,1.63712646951145,2828,13.5,13,1.63712646951145,0.854350567465322,,
54,174,10744,14,160,76,6,3,47,2035,-1,-1,0.862407862,0.310344828,14,0,5220,0,409029,ca,Adrenalina           ,1155.8,427,-1,4.53123782089299,2610,0,28,4.53123782089299,0.862407862407862,,
161,234,12094,94,140,12,39,31,134,4155,53,-1,0.890734055,0.688034188,7,0.004273504273504,5846,1.5,128241,pt,Adrenalina           ,1335.3,897,53,2.22161992039248,2923.00256410256,1.5,68,2.22161992039248,0.890734055354994,,
212,371,12102,118,253,19,27,4,234,17845,11,-1,0.880134491,0.571428571,17,0.01078167115903,5558,27,552385,it,Adrenalina           ,1387.6,3664.2,11,5.28522355201537,2779.0064690027,27,47,5.28522355201537,0.880134491454189,,
1365,2529,12490,934,1595,197,326,35,1085,21839,26,16.4,0.890333806,0.539739027,27,0.194938710952946,7079,2,19747,en,Adrenaline           ,2511.3,4815.8,26,8.31035686752568,3539.61696322657,2,21,8.30977664920925,0.889366775965592,,
233,369,10826,113,256,40,24,44,221,8590,37,-1,0.882072177,0.631436314,13,0.02710027100271,6743,10,436170,fr,Adrénaline           ,1266.4,1824,37,4.05038151755208,3371.5162601626,10,23,4.05038151755208,0.882072176949942,,
13,73,7025,0,73,12,2,0,8,3075,-45,-1,0.910569106,0.178082192,2,0,1532,16,578640,it,Afantasia           ,730,618.2,-45,1.03949214834614,766,16,36,1.03949214834614,0.910569105691057,,
1,4,13,0,4,53,2,11,36,6706,66,-1,0.886817775,0.25,1,0,279,21,153296,pt,Afantasia           ,13.3,1360,66,0.682090665076051,139.5,21,273,0.682090665076051,0.886817775126752,,
5,11,6836,0,11,12,1,5,36,803,70,-1,0.875466999,0.454545455,0,0,333,2,173681,tr,Afantaz           ,690.3,177,70,0.252552926525529,166.5,2,137,0.252552926525529,0.87546699875467,,
11,19,9692,0,19,4,2,17,45,6969,-1,-1,0.895680872,0.578947368,2,0,3564,1,479562,id,Afasia           ,977.9,1418.6,-1,0.79004010240841,1782,1,25,0.79004010240841,0.89568087243507,,
76,106,12092,32,74,18,6,7,268,4446,56,-1,0.885964912,0.716981132,4,0,5485,3,131543,pt,Afasia           ,1264.8,999.2,56,1.30139026812314,2742.5,3,500,1.30139026812314,0.885964912280702,,
118,227,11999,46,181,16,1,35,213,18737,3,-1,0.879863372,0.519823789,8,0,5580,21,549438,it,Afasia           ,1299.7,3846.6,3,2.61602375003497,2790,21,130,2.61602375003497,0.879863371937877,,
37,75,10596,0,75,27,3,5,42,4586,-1,-1,0.861535107,0.493333333,4,0,4343,7,406887,ca,Afàsia           ,1095.8,936,-1,1.42092106410816,2171.5,7,169,1.42092106410816,0.861535106846925,,
10,17,6923,0,17,23,1,7,32,1612,-13,-1,0.831265509,0.588235294,4,0,2560,41,157068,tr,Afazi           ,704,338,-13,1.34581812874033,1280,41,69,1.34425508521165,0.828660436137072,,
1825,7940,12382,1090,6850,657,353,1,451,110237,37,17.9,0.877654508,0.229848866,230,0.144584382871537,4171,3,68263,en,Affordable Care Act         ,4331.5,22228.2,37,69.3886833849095,2085.58675062972,3,19,69.3886690545565,0.877630624092888,,
107,172,9907,59,113,18,33,1,42,2483,93,-1,0.894885219,0.622093023,5,0.023255813953488,5690,8,132704,pt,Afogamento           ,1083.1,513.8,93,1.66367531774204,2845.01395348837,8,501,1.66367531774204,0.894885219492549,,
4,6,639,0,6,6,3,0,7,996,-166,-1,0.857429719,0.666666667,3,0,46,444,165912,tr,Aft           ,67.7,202,-166,1.0144578313253,23,444,18,1.0144578313253,0.857429718875502,,
13,28,991,1,27,18,1,1,58,7326,-1,-1,0.841523342,0.464285714,9,0,1237,0,412714,ca,Afta           ,114.1,1488.8,-1,2.92634257634258,618.5,0,49,2.92634257634258,0.841523341523341,,
203,363,12150,140,223,54,39,49,305,32618,76,-1,0.890765835,0.55922865,12,0.002754820936639,5683,1,124675,pt,Afta           ,1401,6665.2,76,3.79892231080643,2841.50165289256,1,68,3.79892231080643,0.890765834815133,,
258,398,11740,167,231,53,34,9,208,29715,31,-1,0.886589265,0.648241206,11,0,5565,60,547941,it,Afta           ,1382.5,6029.8,31,3.44300883519059,2782.5,60,33,3.4430290270129,0.886622917718324,,
31,54,12117,0,54,41,3,52,116,17270,-1,-1,0.879270411,0.574074074,1,0.018518518518519,5067,63,488747,id,Agen Oranye          ,1242.3,3521.2,-1,0.483117802226082,2533.51111111111,63,83,0.483117802226082,0.879270411117545,,
135,209,10615,47,162,19,13,2,85,9916,0,-1,0.885538524,0.645933014,11,0.004784688995215,5944,4,427135,fr,Agent infectieux          ,1163.6,2018,0,3.44376330554649,2972.0028708134,4,162,3.44376330554649,0.885538523598225,,
241,423,10691,87,336,30,15,4,155,15987,47,-1,0.882341903,0.569739953,14,0.009456264775414,6365,1,433741,fr,Agent Orange          ,1263.4,3261,47,4.38756117004641,3182.50567375886,1,17,4.38754802538168,0.88231999502147,,
2277,4779,11945,2053,2726,308,519,4,353,58409,37,16.4,0.881696314,0.47645951,129,0.11508683825068,7104,4,50929,en,Agent Orange          ,3506.2,11824.6,37,38.9431420821398,3552.06905210295,4,13,38.9431420821398,0.881696313924224,,
440,667,12154,228,439,32,35,0,94,14389,65,-1,0.886719021,0.659670165,12,0.007496251874063,6358,56,524325,de,Agent Orange          ,1543.2,2915.4,65,3.73622931393432,3179.00449775112,56,59,3.73634895466934,0.886918422699771,,
60,115,12074,22,93,10,4,8,26,1559,34,-1,0.8466966,0.52173913,9,0,5195,144,165517,tr,Agent Orange          ,1259.3,325.4,34,2.89497448197005,2597.5,144,68,2.89497448197005,0.846696600384862,,
38,60,11880,0,60,10,2,3,24,2262,-1,-1,0.870468612,0.633333333,3,0,5367,40,413447,ca,Agent taronja          ,1215.6,463.2,-1,1.04228116710875,2683.5,40,83,1.04228116710875,0.870468611847922,,
117,192,11854,59,133,18,3,2,75,8396,30,-1,0.866245831,0.609375,10,0.010416666666667,6220,13,551384,it,Agente Arancio          ,1276.8,1710,30,3.15412249880896,3110.00625,13,730,3.15412249880896,0.866245831348261,,
98,147,10272,46,101,3,18,1,22,2606,52,-1,0.886799693,0.666666667,4,0.013605442176871,5778,1.5,140765,pt,Agente Laranja          ,1101.5,530.4,52,1.33207981580967,2889.00816326531,1.5,779,1.3144058557857,0.857343092976172,,
73,105,9699,51,54,38,24,3,108,10044,78,-1,0.892672242,0.695238095,6,0.00952380952381,5426,8,124405,pt,Agente patogénico          ,1035.9,2053.2,78,1.91846048813791,2713.00571428571,8,141,1.91846048813791,0.892672242134608,,
235,572,11975,136,436,186,58,24,310,35490,3,-1,0.880726965,0.410839161,15,0.006993006993007,5813,0.5,546756,it,Agopuntura           ,1484.3,7231.6,3,4.78193268270191,2906.5041958042,0.5,72,4.78177413845794,0.880462724935733,,
18,34,6915,0,34,7,1,36,116,667,48,-1,0.848575712,0.529411765,2,0,2101,3.5,162100,tr,Agorafobi           ,706.7,194.2,48,0.791498368462827,1050.5,3.5,126,0.792742551566081,0.850649350649351,,
82,126,10643,26,100,13,19,2,230,2106,95,-1,0.898385565,0.650793651,3,0.015873015873016,5692,9,124465,pt,Agorafobia           ,1129.4,514,95,1.04855514855515,2846.00952380952,9,71,1.04855514855515,0.898385565052232,,
156,248,10534,94,154,9,13,9,203,6039,-9,-1,0.878291108,0.629032258,5,0.008064516129032,6005,19,547668,it,Agorafobia           ,1174.1,1292.6,-9,1.64955530984087,3002.50483870968,19,78,1.64955530984087,0.878291107799305,,
10,15,11339,1,14,2,1,0,5,1086,-1,-1,0.893186004,0.666666667,1,0,3571,28,483184,id,Agorafobia           ,1140.9,219.2,-1,0.435911602209945,1785.5,28,87,0.435911602209945,0.893186003683241,,
40,408,10763,0,408,92,4,6,34,4908,-1,-1,0.850855746,0.098039216,16,0,5363,0,409906,ca,Agorafòbia           ,1226.3,997.6,-1,5.251689918021,2681.5,0,81,5.251689918021,0.850855745721271,,
1306,2303,12223,1038,1265,102,302,0,257,15601,32,17.5,0.885199667,0.567086409,2,0.138514980460269,6951,1,9004,en,Agoraphobia           ,2389.2,3223,32,0.790867954593801,3475.58310898828,1,44,0.790867954593801,0.885199666688033,,
182,324,10988,72,252,15,12,3,270,8073,26,-1,0.876997399,0.561728395,11,0.006172839506173,6267,4,429662,fr,Agoraphobie           ,1246.2,1723.8,26,3.48916140220488,3133.5037037037,4,114,3.48916140220488,0.876997398736529,,
265,358,10820,123,235,10,21,0,32,10434,62,-1,0.885470577,0.740223464,2,0.008379888268156,6475,821,514177,de,Agoraphobie           ,1263,2099.6,62,0.687148267963673,3237.50502793296,821,34,0.687148267963673,0.885470576959939,,
108,156,10911,53,103,5,27,1,23,1627,48,-1,0.897357099,0.692307692,4,0,4636,5,450467,fr,Agrandissement du pénis         ,1173.9,335,48,1.32302964398846,2318,5,56,1.32272218073189,0.896844660194175,,
48,70,12077,4,66,54,3,171,335,8772,-1,-1,0.872207022,0.685714286,5,0,5591,34,158250,tr,Ağrı kesici          ,1250.4,1956.8,-1,1.61189564197772,2795.5,34,35,1.61189564197772,0.872207022343821,,
